name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,subcategory,city,timestamp
Sri SAI Gold Palace,+,3.6,30 Ratings,"B.M Road Channarayapatna, Hassan",,,Silver Jewellery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Parama Jewellers,+,5.0,21 Ratings,"Main Road Kasturba Road Hassan, Hassan",,,Pearl Jewellery; Silver Jewellery; Same Day Delivery,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Hema Jewellers,H,4.2,24 Ratings,"H N Pura Holenarsipur, Hassan",,,Pearl Jewellery; Silver Jewellery; Shop In Store,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Manikanta Pearls and Gems,+,4.5,22 Ratings,"Bm Road, Hassan",,,Pearl Jewellery; Silver Jewellery,false,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Singhvi Jewellers,S,4.7,21 Ratings,"Gandhi Bazar Road Hassan Ho, Hassan",,,Silver Jewellery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Vinayaka Jewellers,V,3.1,30 Ratings,"Banavara, Hassan",,,Jewellery Showrooms; Jewellery Dealers,false,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Sri Radhakrishna Jewellers,+,5.0,18 Ratings,"Near Pi Internationl Hassan HO, Hassan",,,Silver Jewellery; Delivery Available; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Sri Roopa Jewellers,+,4.4,20 Ratings,"Arsikere, Hassan",,,Jewellery Showrooms; 1 Gram Gold Jewellery Dealers,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Sri Anand Jewellers,+,5.0,16 Ratings,"Kannika Mahal Complex Arkalgud, Hassan",,,Imitation Jewellery; Silver Jewellery,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Anand Jewellers,+,5.0,16 Ratings,"Halli Mysore Road Arkalgud, Hassan",,,Same Day Delivery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Ambika Jewellery Mr Naveen B K,+,4.8,16 Ratings,"No 549/b Bm Road, Hassan",,,Silver Jewellery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
N S R Jewellers,N,3.9,19 Ratings,"Pete Main Road Holenarsipur, Hassan",,,Shop In Store; Delivery Available,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Shubh Jewellers,+,3.6,19 Ratings,"Bagur Road Channarayapatna, Hassan",,,Pearl Jewellery; Silver Jewellery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Paras Jewellers,+,4.8,13 Ratings,"Gandhi Bazaar, Hassan",,,Delivery Available; Same Day Delivery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Paras Jewellers,P,4.8,13 Ratings,"Ammeer Mohalla Ammeer Mohalla, Hassan",,,Delivery Available; Same Day Delivery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Saklespur Rajadhani Jewellers,S,4.1,15 Ratings,"Mangaluru Highway Sakleshpur, Sakleshpur",,,Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Arun Fancy Store,A,4.7,13 Ratings,"Bengaluru Road Shravanabelagola, Shravanabelagola",,,Shop In Store; Same Day Delivery,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Vishnu Jewellery,V,3.2,19 Ratings,"Reading Room Road Arsikere, Hassan",,,Pearl Jewellery; Silver Jewellery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.180Z
Rukmini Hall,+,3.7,16 Ratings,"Kr Circle, Hassan",,,Jewellery Showrooms,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Renuka Jewellers,R,4.2,13 Ratings,"Bagur Road Channarayapatna, Hassan",,,Shop In Store; Same Day Delivery; Delivery Available,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Pratibha Jewellers,+,4.9,11 Ratings,"National Highway 234 Belur, Belur",,,Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Shree Guru Jewellers,+,4.0,12 Ratings,"Bagur Circle Channarayapatna, Hassan",,,Making Charges,true,false,false,true,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Shree Krishna Jewellers,+,4.2,10 Ratings,"Bagur Road Channarayapatna, Hassan",,,Shop In Store,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Manjunath Jewellery,M,3.7,11 Ratings,"Bagur Road Channarayapatna, Hassan",,,Silver Jewellery; Shop In Store; Same Day Delivery,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
New Srs Jewellers,+,4.5,9 Ratings,"Bm Road Gulsinda, Hassan",,,Same Day Delivery; Shop In Store,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Sri Danlaxmi Jewellers,+,4.7,8 Ratings,"Subhash Square Ammeer Mohalla, Hassan",,,Jewellery Showrooms,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Abharanam Rentals And Novelties,+,4.7,8 Ratings,"Shareef Colony, Hassan",,,Jewellery Showrooms,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
R J Jewellers,R,4.5,8 Ratings,"R J Building Bm Road, Hassan",,,Pearl Jewellery; Silver Jewellery,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
S P Oswal & Co Jewellers,+,4.4,8 Ratings,"B. M. Road Sakleshpur, Sakleshpur",,,Jewellery Showrooms; Jewellery Dealers,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Ramya Jewellers,+,4.9,7 Ratings,"Gandhi Bazaar Gandhi Bazaar, Hassan",,,Silver Jewellery; Same Day Delivery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
sri Kanaka Jewellers,s,4.7,7 Ratings,"K J Building Bm Road, Hassan",,,Platinum Jewellery; Silver Jewellery; Same Day Delivery,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Bennerajappa Jewellers,+,4.7,7 Ratings,"Bagur Main Road Channarayapatna, Hassan",,,Silver Jewellery,true,false,false,true,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Balaji Jewellers,B,4.7,7 Ratings,"Main Road Basavapatna, Hassan",,,Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Jyothi Jewellers,J,3.5,9 Ratings,"Gandasi, Hassan",,,Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Sree Ambika Jewellers,S,3.1,10 Ratings,"Arkalgud, Hassan",,,Platinum Jewellery; Silver Jewellery; Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Shree Ganesh Jewellers,+,4.4,7 Ratings,"Bm Road, Hassan",,,Silver Jewellery,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Sri Jewellers,+,5.0,6 Ratings,"B M Road Hirisave, Hassan",,,Jewellery Showrooms; Jewellery Dealers,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Pawan Jewellers,+,4.6,6 Ratings,"Bagur Village Channarayapatna, Hassan",,,Jewellery Showrooms; Gold Plated Chain Wholesalers,true,false,false,true,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Balaji Jewellers,B,4.5,6 Ratings,"Bagur Road Channarayapatna, Hassan",,,Jewellery Showrooms; Gold Jewellery Showrooms,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Roopa Jewellers,R,3.7,7 Ratings,"Main Road Madikeri Hassan Ho, Hassan",,,Jewellery Showrooms; Jewellery Ring Dealers,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Pavan Jewellers,P,4.3,6 Ratings,"Pete Main Road Holenarsipur, Hassan",,,Jewellery Showrooms; Jewellery Dealers,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Sagar Jewellers,+,4.7,5 Ratings,"Gandhi Bazaar Gandhi Bazaar, Hassan",,,Silver Jewellery,true,false,false,true,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Sri Rangalakshmi Jewellers,S,4.6,5 Ratings,"Ammeer Mohalla, Hassan",,,Jewellery Showrooms,false,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Sahara Gold And Silver Jewellery,S,4.6,5 Ratings,"Arsikere, Hassan",,,Jewellery Showrooms,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Sri Parvathi Jewellers,+,4.4,5 Ratings,"Kasthirba Road Hassan HO, Hassan",,,Jewellery Showrooms; Jewellery Dealers,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.181Z
Vinayak Jewellers,V,3.5,6 Ratings,"Pete Main Road Holenarsipur, Hassan",,,Jewellery Showrooms; Jewellery Dealers,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Brundavana Jewellers Avs,B,2.6,8 Ratings,"Pete Main Road Holenarsipur, Hassan",,,Jewellery Showrooms; Jewellery Dealers,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Kalikamba Jewellers,K,5.0,4 Ratings,"Bm Road Channarayapatna, Hassan",,,Pearl Jewellery; Silver Jewellery; Old Jewellery Buy Back Option,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Kumar Jewellers,K,3.3,6 Ratings,"Bazaar Street Holenarsipur, Hassan",,,Silver Jewellery,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Anand Jewellers,A,4.8,4 Ratings,"B M Road Sakleshpur, Sakleshpur",,,Jewellery Showrooms; Jewellery Dealers,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Ashirwad artificial jewellary,A,2.7,7 Ratings,"Mangaluru Highway Sakleshpur, Sakleshpur",,,Shop In Store,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Sri Sai Gold Palace,S,3.1,6 Ratings,"Pete Main Road Holenarsipur, Hassan",,,Jewellery Showrooms,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Shri Renuka Jewellers,S,4.5,4 Ratings,"L M Road, Sakleshpur",,,Jewellery Showrooms,false,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Srd Jewellers,+,4.5,4 Ratings,"Panchanahalli Road Bm Road, Hassan",,,Silver Jewellery,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Apoorva Jewellers,A,4.5,4 Ratings,"Ammeer Mohalla, Hassan",,,Jewellery Showrooms,false,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Srinivas Jewellers,S,4.5,4 Ratings,"Main Road Holenarasipur, Hassan",,,Jewellery Showrooms,false,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Sri Ambika Jewellery,S,4.4,4 Ratings,"Mysore Road Ramanathapura, Hassan",,,Jewellery Showrooms,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Vasavi Jewellers,V,4.4,4 Ratings,"Pete Main Road Holenarsipur, Hassan",,,Jewellery Showrooms; Jewellery Dealers,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
R K Abharana,R,3.8,4 Ratings,"Bazaar Main Road Gandhi Bazaar, Hassan",,,Jewellery Showrooms; Gold Jewellery Showrooms,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Ganesha Jewellery Works,+,5.0,3 Ratings,"Bagur Road Channarayapatna, Hassan",,,Silver Jewellery; Making Charges,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Mahalakshmi Jewellery Mart,M,5.0,3 Ratings,"1st Cross Gandhi Bazaar, Hassan",,,Platinum Jewellery; Silver Jewellery,true,false,false,false,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Kanaka Jewellers,K,5.0,3 Ratings,"B M Road Subhash Square, Hassan",,,Silver Jewellery,false,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Sumukha Jewellers,+,3.6,4 Ratings,"Abhiruchi Hotel Building Bm Road, Hassan",,,Silver Jewellery; Gold Loans Available; Making Charges,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Singhvi Jewellers,S,4.8,3 Ratings,"Old Bus Stand Road Gandhi Bazaar, Hassan",,,Imitation Jewellery; Silver Jewellery,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Uttam Jewellers,U,4.7,3 Ratings,"Gandhi Bazaar, Hassan",,,Silver Jewellery,true,false,false,true,true,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Navarathna Jewellers,N,4.7,3 Ratings,"Road K R Circle Channarayapatna, Hassan",,,Jewellery Showrooms; Jewellery Dealers,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
Sree Ganesh Jewellers,S,4.5,3 Ratings,"Coat Road Arkalgud, Hassan",,,Silver Jewellery,true,false,false,false,false,Jewellery Showrooms,,Hassan,2025-05-27T08:37:09.182Z
